,case:german speaking,case:yearsOfEducation,case:age,case:gender,case:citizen,case:protected,case:married,case:case,Case_outcome,Target,case_start_date,case_end_date,lead_time_days,age_Childhood,age_Adolescence,age_Youth,age_Young Adult,age_Middle-Aged Adult,age_Pre-Retirement,age_Retired,yearsOfEducation_No Formal Education,yearsOfEducation_Elementary Education,yearsOfEducation_Secondary Education,yearsOfEducation_Higher Education,yearsOfEducation_Postgraduate Education,Apply for Viewing Appointment -> Set Appointment,Check Paperwork -> Screen Prospective Tenant,Hand In The Paperwork -> Check Paperwork,Screen Prospective Tenant -> Extensive Screening,Set Appointment -> View The Property,View The Property -> Hand In The Paperwork,Hotline -> Hotline,Hotline -> Real Estate Agent 1,Hotline -> Real Estate Agent 2,Hotline -> Real Estate Agent 3,Hotline -> Real Estate Agent 4,Hotline -> Real Estate Agent 5,Lawyer 1 -> Real Estate Agent 1,Lawyer 1 -> Real Estate Agent 2,Lawyer 1 -> Real Estate Agent 3,Lawyer 1 -> Real Estate Agent 4,Lawyer 1 -> Real Estate Agent 5,Lawyer 2 -> Real Estate Agent 1,Lawyer 2 -> Real Estate Agent 2,Lawyer 2 -> Real Estate Agent 3,Lawyer 2 -> Real Estate Agent 4,Lawyer 2 -> Real Estate Agent 5,Lawyer 3 -> Real Estate Agent 1,Lawyer 3 -> Real Estate Agent 2,Lawyer 3 -> Real Estate Agent 3,Lawyer 3 -> Real Estate Agent 4,Lawyer 3 -> Real Estate Agent 5,Real Estate Agent 1 -> Hotline,Real Estate Agent 1 -> Lawyer 1,Real Estate Agent 1 -> Lawyer 2,Real Estate Agent 1 -> Lawyer 3,Real Estate Agent 1 -> Real Estate Agent 1,Real Estate Agent 1 -> Real Estate Agent 2,Real Estate Agent 1 -> Real Estate Agent 3,Real Estate Agent 1 -> Real Estate Agent 4,Real Estate Agent 1 -> Real Estate Agent 5,Real Estate Agent 2 -> Hotline,Real Estate Agent 2 -> Lawyer 1,Real Estate Agent 2 -> Lawyer 2,Real Estate Agent 2 -> Lawyer 3,Real Estate Agent 2 -> Real Estate Agent 1,Real Estate Agent 2 -> Real Estate Agent 2,Real Estate Agent 2 -> Real Estate Agent 3,Real Estate Agent 2 -> Real Estate Agent 4,Real Estate Agent 2 -> Real Estate Agent 5,Real Estate Agent 3 -> Hotline,Real Estate Agent 3 -> Lawyer 1,Real Estate Agent 3 -> Lawyer 2,Real Estate Agent 3 -> Lawyer 3,Real Estate Agent 3 -> Real Estate Agent 1,Real Estate Agent 3 -> Real Estate Agent 2,Real Estate Agent 3 -> Real Estate Agent 3,Real Estate Agent 3 -> Real Estate Agent 4,Real Estate Agent 3 -> Real Estate Agent 5,Real Estate Agent 4 -> Hotline,Real Estate Agent 4 -> Lawyer 1,Real Estate Agent 4 -> Lawyer 2,Real Estate Agent 4 -> Lawyer 3,Real Estate Agent 4 -> Real Estate Agent 1,Real Estate Agent 4 -> Real Estate Agent 2,Real Estate Agent 4 -> Real Estate Agent 3,Real Estate Agent 4 -> Real Estate Agent 4,Real Estate Agent 4 -> Real Estate Agent 5,Real Estate Agent 5 -> Hotline,Real Estate Agent 5 -> Lawyer 1,Real Estate Agent 5 -> Lawyer 2,Real Estate Agent 5 -> Lawyer 3,Real Estate Agent 5 -> Real Estate Agent 1,Real Estate Agent 5 -> Real Estate Agent 2,Real Estate Agent 5 -> Real Estate Agent 3,Real Estate Agent 5 -> Real Estate Agent 4,Real Estate Agent 5 -> Real Estate Agent 5
48839,0,11,48,0,1,0,1,7677,Negative,0,2015-01-05 00:02:18+00:00,2015-01-09 15:10:36+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48846,1,10,53,1,1,0,0,7678,Positive,1,2015-01-05 00:01:04+00:00,2015-01-10 13:23:28+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48854,1,1,74,0,1,1,0,7679,Positive,1,2015-01-05 00:00:35+00:00,2015-01-10 05:00:45+00:00,5,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48861,0,11,48,1,0,0,1,768,Negative,0,2015-01-05 00:00:20+00:00,2015-01-09 15:07:52+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48868,1,1,62,0,0,1,0,7680,Positive,1,2015-01-05 00:01:29+00:00,2015-01-11 06:02:35+00:00,6,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48876,0,9,31,1,1,0,1,7681,Negative,0,2015-01-05 00:00:22+00:00,2015-01-09 15:09:05+00:00,4,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48883,1,2,47,1,1,0,1,7682,Negative,0,2015-01-05 00:01:15+00:00,2015-01-07 18:41:20+00:00,2,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48887,0,9,51,0,1,0,1,7683,Positive,1,2015-01-05 00:00:14+00:00,2015-01-09 15:08:15+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48894,0,10,56,0,1,0,1,7684,Negative,0,2015-01-05 00:00:44+00:00,2015-01-09 15:06:07+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48901,0,12,34,1,1,0,0,7685,Negative,0,2015-01-05 00:00:31+00:00,2015-01-09 15:09:11+00:00,4,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48908,1,14,40,0,0,0,0,7686,Negative,0,2015-01-05 00:00:02+00:00,2015-01-09 15:08:48+00:00,4,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48915,1,13,36,0,1,0,0,7687,Positive,1,2015-01-05 00:01:34+00:00,2015-01-09 15:11:19+00:00,4,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48922,1,8,69,0,1,0,1,7688,Negative,0,2015-01-05 00:00:07+00:00,2015-01-07 18:38:50+00:00,2,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48926,0,1,77,0,0,1,1,7689,Positive,1,2015-01-05 00:01:37+00:00,2015-01-11 05:57:37+00:00,6,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48934,1,10,52,0,0,0,1,769,Negative,0,2015-01-05 00:00:17+00:00,2015-01-10 13:20:42+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48942,1,12,59,1,1,0,0,7690,Positive,1,2015-01-05 00:01:04+00:00,2015-01-10 13:20:57+00:00,5,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48950,0,8,37,0,1,0,1,7691,Positive,1,2015-01-05 00:01:44+00:00,2015-01-09 15:06:06+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48957,0,10,45,1,1,0,0,7692,Positive,1,2015-01-05 00:00:15+00:00,2015-01-09 15:09:37+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48964,1,11,37,1,1,0,1,7694,Negative,0,2015-01-05 00:02:20+00:00,2015-01-07 18:43:30+00:00,2,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48968,0,10,48,0,1,0,0,7695,Negative,0,2015-01-05 00:01:19+00:00,2015-01-09 15:04:44+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48975,1,4,57,0,0,0,1,7696,Negative,0,2015-01-05 00:00:27+00:00,2015-01-09 15:05:30+00:00,4,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48982,0,7,45,1,1,0,0,7697,Negative,0,2015-01-05 00:04:40+00:00,2015-01-07 18:40:29+00:00,2,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48986,1,11,43,1,1,0,0,7698,Negative,0,2015-01-05 00:00:19+00:00,2015-01-10 13:19:20+00:00,5,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
48994,0,1,73,0,0,1,0,7699,Negative,0,2015-01-05 00:02:53+00:00,2015-01-10 05:00:39+00:00,5,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49001,0,8,67,0,1,1,1,77,Negative,0,2015-01-05 00:01:20+00:00,2015-01-11 06:00:56+00:00,6,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49009,1,11,58,1,1,0,0,770,Negative,0,2015-01-05 00:02:36+00:00,2015-01-10 13:21:21+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
49017,1,13,50,1,0,0,1,7700,Negative,0,2015-01-05 00:00:05+00:00,2015-01-09 15:05:38+00:00,4,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49024,1,8,54,0,0,0,1,7701,Negative,0,2015-01-05 00:01:51+00:00,2015-01-09 15:09:03+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49031,1,8,48,1,0,0,0,7702,Negative,0,2015-01-05 00:00:55+00:00,2015-01-10 13:20:18+00:00,5,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
49039,0,10,61,0,1,0,1,7703,Negative,0,2015-01-05 00:00:56+00:00,2015-01-09 15:06:30+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49046,1,6,45,1,1,0,1,7704,Positive,1,2015-01-05 00:00:05+00:00,2015-01-09 15:08:53+00:00,4,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49053,1,8,35,0,1,0,0,7705,Negative,0,2015-01-05 00:00:00+00:00,2015-01-07 18:38:15+00:00,2,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
